pythonoperatorframework.io,canonical,,https://github.com/canonical/pythonoperatorframework.io,5,0,12,116,2020-10-22,2023-03-15
Celery-Kubernetes-Operator,celery,An operator to manage celery clusters on Kubernetes (Work in Progress),https://github.com/celery/Celery-Kubernetes-Operator,6,68,10,56,2020-03-29,2023-02-16
maintenance-controller,sapcc,A Kubernetes controller to manage node maintenance.,https://github.com/sapcc/maintenance-controller,1,8,32,298,2020-06-24,2023-03-21
kanary,AmadeusITGroup,,https://github.com/AmadeusITGroup/kanary,7,40,10,105,2019-03-22,2023-02-25
kuberhealthy,kuberhealthy,A Kubernetes operator for running synthetic checks as pods. Works great with Prometheus!,https://github.com/kuberhealthy/kuberhealthy,231,1654,26,3059,2018-06-19,2023-03-10
tackle-operator,migtools,Tackle Operator,https://github.com/migtools/tackle-operator,4,1,11,40,2021-05-31,2023-03-04
aws-operator,giantswarm,Manages Kubernetes clusters running on AWS (before Cluster API),https://github.com/giantswarm/aws-operator,22,129,18,2717,2017-02-01,2023-03-20
harbor-operator-app,giantswarm,,https://github.com/giantswarm/harbor-operator-app,2,0,13,104,2020-08-14,2023-03-15
default-apps-openstack,giantswarm,Default Apps installed in OpenStack Clusters,https://github.com/giantswarm/default-apps-openstack,0,0,11,92,2022-01-07,2023-03-20
helmify,arttor,Creates Helm chart from Kubernetes yaml,https://github.com/arttor/helmify,63,621,10,252,2021-08-01,2023-03-17
docs,fnproject,User documentation for the Fn Project.,https://github.com/fnproject/docs,64,122,38,275,2018-07-30,2022-12-06
istio-operator,banzaicloud,An operator that manages Istio deployments on Kubernetes,https://github.com/banzaicloud/istio-operator,90,529,21,695,2019-01-29,2023-03-13
terraform-cloud-operator,hashicorp,Kubernetes Operator allows managing Terraform Cloud resources via Kubernetes Custom Resources.,https://github.com/hashicorp/terraform-cloud-operator,1,15,13,126,2022-06-21,2023-03-21
github-actions-runner-operator,evryfs,K8S operator for scheduling github actions runner pods,https://github.com/evryfs/github-actions-runner-operator,48,393,10,506,2020-04-17,2023-03-20
xl-release-kubernetes-helm-chart,xebialabs,Kubernetes Helm chart for XL Release,https://github.com/xebialabs/xl-release-kubernetes-helm-chart,4,1,26,431,2018-06-04,2023-03-21
CrownLabs,netgroup-polito,Kubernetes-based Remote Laboratories,https://github.com/netgroup-polito/CrownLabs,33,96,10,1532,2020-03-09,2023-03-06
astro,FairwindsOps,[alpha] Emit Datadog monitors based on Kubernetes state.,https://github.com/FairwindsOps/astro,7,82,22,273,2019-04-01,2023-03-20
prometheus-boshrelease,bosh-prometheus,Prometheus BOSH Release,https://github.com/bosh-prometheus/prometheus-boshrelease,158,113,44,1762,2015-04-21,2023-03-13
kubernetes-pipeline,wso2,This project contains the Helm resources required to deploy CI/CD Pipeline in a Kubernetes environment for WSO2 products.,https://github.com/wso2/kubernetes-pipeline,20,14,25,108,2019-08-30,2022-10-14
api,open-cluster-management-io,Core APIs for open cluster management,https://github.com/open-cluster-management-io/api,68,217,11,242,2020-03-11,2023-03-21
machine-api-operator,openshift,Machine API operator,https://github.com/openshift/machine-api-operator,185,134,22,2007,2018-07-19,2023-03-20
iot-solution-accelerator,AzureCosmosDB,,https://github.com/AzureCosmosDB/iot-solution-accelerator,10,30,16,84,2020-01-10,2022-12-08
Leetcode,webVueBlog,🎲【每日更新 question & answers】一个 ☝️ 正经的前端学习，每天进步一点点！手写源码，api，算法；包含JavaScript / Vue / React /  TypeScript /HTML / CSS / Nodejs / Leetcode……Suggest 👍,https://github.com/webVueBlog/Leetcode,65,365,11,293,2020-04-07,2022-07-12
tyk-charts,TykTechnologies,,https://github.com/TykTechnologies/tyk-charts,0,4,25,69,2022-11-09,2023-03-15
catalog,tektoncd,Catalog of shared Tasks and Pipelines.,https://github.com/tektoncd/catalog,514,574,16,1035,2019-04-25,2023-03-09
certman-operator,openshift,Operator to Manage Let's Encrypt certificates for OpenShift Clusters,https://github.com/openshift/certman-operator,47,34,42,599,2019-03-13,2023-03-07
badrobot,controlplaneio,BadRobot - Operator Security Audit Tool,https://github.com/controlplaneio/badrobot,3,191,12,288,2021-10-15,2023-03-20
apicast-operator,3scale,,https://github.com/3scale/apicast-operator,10,8,11,430,2019-08-20,2023-03-16
training-operator,kubeflow,Training operators on Kubernetes.,https://github.com/kubeflow/training-operator,529,1231,81,860,2017-06-28,2023-03-19
incubator-uniffle,apache,"Uniffle is a high performance, general purpose Remote Shuffle Service.",https://github.com/apache/incubator-uniffle,76,231,14,519,2022-06-17,2023-03-21
terraform-aws-eks-blueprints-addons,aws-ia,Terraform module which provisions addons on Amazon EKS clusters,https://github.com/aws-ia/terraform-aws-eks-blueprints-addons,6,9,10,23,2023-02-08,2023-03-21
artwork,cncf,🎨 CNCF-related logos and artwork,https://github.com/cncf/artwork,257,419,31,575,2015-12-07,2023-03-15
flytepropeller,flyteorg,"FlytePropeller is a Kubernetes native operator, that executes Flyte Workflows and Tasks. It has its own kubectl-flyte CLI to interact and is extensible using the flyteplugins/pluginmachinery interface",https://github.com/flyteorg/flytepropeller,48,42,229,542,2019-09-06,2023-03-21
es-operator,zalando-incubator,Kubernetes Operator for Elasticsearch,https://github.com/zalando-incubator/es-operator,40,341,13,257,2019-03-28,2023-03-14
ibm-platform-api-operator,IBM,This operator provides IBM command line interface to manage cloud resources,https://github.com/IBM/ibm-platform-api-operator,17,2,12,222,2020-01-20,2023-03-20
community,operator-framework,Community organizational documentations and process for Operator Framework,https://github.com/operator-framework/community,23,25,11,130,2019-10-11,2023-02-27
secret-agent,ForgeRock,Generate random Kubernetes secrets and optionally store them in a Cloud Secret Manager,https://github.com/ForgeRock/secret-agent,14,14,13,149,2020-04-27,2023-03-13
prometheus-plus,platform9,Helper service to enhance prometheus-operator,https://github.com/platform9/prometheus-plus,1,1,35,36,2019-05-01,2023-03-07
cockroach-operator,cockroachdb,k8s operator for CRDB,https://github.com/cockroachdb/cockroach-operator,76,217,47,589,2019-11-20,2023-03-18
kudo,kudobuilder,Kubernetes Universal Declarative Operator (KUDO),https://github.com/kudobuilder/kudo,100,1088,24,1030,2018-11-21,2023-03-07
promscale-benchmark,timescale,,https://github.com/timescale/promscale-benchmark,5,8,16,85,2022-09-22,2023-01-06
cluster-version-operator,openshift,,https://github.com/openshift/cluster-version-operator,166,71,24,1364,2018-07-25,2023-03-20
perona-infrastructure-fingerprinting,dos-group,"Prototypical implementation of ""Perona"" for explicit infrastructure fingerprinting.",https://github.com/dos-group/perona-infrastructure-fingerprinting,0,1,14,18,2022-08-31,2022-11-24
minio,minio,Multi-Cloud :cloud: Object Storage,https://github.com/minio/minio,4545,38076,610,10472,2015-01-14,2023-03-21
testkube-operator,kubeshop,Testkube Operators for managing CustomResources,https://github.com/kubeshop/testkube-operator,1,8,12,258,2021-07-29,2023-03-21
operator,VictoriaMetrics,Kubernetes operator for Victoria Metrics,https://github.com/VictoriaMetrics/operator,101,281,20,681,2020-05-09,2023-03-17
spinnaker-operator,armory,Open Source Spinnaker Kubernetes Operator source code,https://github.com/armory/spinnaker-operator,63,179,19,268,2019-08-23,2023-03-13
forklift-operator,kubev2v,"This repository has been archived, development moved to https://github.com/kubev2v/forklift",https://github.com/kubev2v/forklift-operator,19,17,11,416,2020-06-03,2022-11-04
netop-types,noironetworks,Common repo for holding CKO type definitions used across control and workload clusters,https://github.com/noironetworks/netop-types,0,0,10,10,2022-10-26,2023-03-07
rabbitmq-operator,tekliner,RabbitMQ Kubernetes operator,https://github.com/tekliner/rabbitmq-operator,6,17,11,90,2019-02-22,2023-02-25
azure-service-operator,Azure,Azure Service Operator allows you to create Azure resources using kubectl,https://github.com/Azure/azure-service-operator,131,546,58,4522,2019-07-18,2023-03-21
container-samples,ibm-ecm,Instructions and sample files for deploying with Kubernetes.,https://github.com/ibm-ecm/container-samples,23,21,20,133,2018-06-11,2023-03-02
cluster-image-scanner,SDA-SE,Discover vulnerabilities and container image misconfiguration in production environments.,https://github.com/SDA-SE/cluster-image-scanner,4,48,20,873,2021-03-22,2023-03-17
messaging,clemensv,Resource collection for messaging and eventing,https://github.com/clemensv/messaging,51,661,50,37,2022-02-28,2023-01-05
manageiq-pods,ManageIQ,ManageIQ on Kubernetes and OpenShift,https://github.com/ManageIQ/manageiq-pods,98,48,12,1687,2016-07-13,2023-03-20
awesome-prometheus,roaldnefs,"A curated list of awesome Prometheus resources, projects and tools.",https://github.com/roaldnefs/awesome-prometheus,151,1321,52,112,2017-01-09,2023-03-12
provider-crossplane,topfreegames,Operator to manage Kubernetes Clusters Network,https://github.com/topfreegames/provider-crossplane,0,4,16,186,2022-02-14,2023-03-20
ondatra-tests,open-traffic-generator,Open Traffic Generator tests using the openconfig/ondatra test framework,https://github.com/open-traffic-generator/ondatra-tests,1,6,11,194,2021-11-23,2022-11-10
client-examples,strimzi,Example clients for use with Strimzi,https://github.com/strimzi/client-examples,61,54,12,110,2018-07-30,2023-03-16
kubernetes-operator-api,Trendyol,The Kubernetes API is a sample Kubernetes operator API using the Java Kubernetes Client. The API is designed for master-worker deployment to satisfy the requirements.,https://github.com/Trendyol/kubernetes-operator-api,2,13,11,40,2022-10-31,2023-03-17
Operators-Karma-Tools,Orange-OpenSource,"OKT is a toolkit library, in GO language, aiming to bring some facilities in the development of Kubernetes Operators implemented thanks to the CNCF OperatorSDK",https://github.com/Orange-OpenSource/Operators-Karma-Tools,0,3,14,12,2021-08-11,2023-03-06
horusec,ZupIT,Horusec is an open source tool that improves identification of vulnerabilities in your project with just one command.,https://github.com/ZupIT/horusec,140,867,47,699,2020-09-08,2023-03-16
winkelschleifer,sa-mw-dach,Google  microservice addition,https://github.com/sa-mw-dach/winkelschleifer,0,0,10,37,2022-12-22,2023-02-08
noobaa-core,noobaa,"NooBaa is a Dynamic Data Gateway for cloud-native, hybrid and multi cloud environments :cloud::rocket:",https://github.com/noobaa/noobaa-core,68,226,17,11794,2014-09-11,2023-03-20
aks-baseline-regulated,mspnp,This is the Azure Kubernetes Service (AKS) baseline cluster for regulated workloads reference implementation as produced by the Microsoft Azure Architecture Center.,https://github.com/mspnp/aks-baseline-regulated,85,93,11,77,2021-03-15,2023-03-20
kubernetes-hackfest,Azure,Delivering modern cloud-native applications with open source technologies on Azure Kubernetes Service,https://github.com/Azure/kubernetes-hackfest,523,303,45,849,2018-07-10,2023-03-17
kubicorn,kubicorn,"Simple, cloud native infrastructure for Kubernetes. ",https://github.com/kubicorn/kubicorn,200,1683,54,1395,2017-06-10,2022-10-05
auger,jpbetz,Directly access data objects stored in etcd by kubernetes.,https://github.com/jpbetz/auger,51,308,11,66,2017-07-31,2023-02-25
yugabyte-operator,yugabyte,Kubernetes Operator for YugabyteDB database,https://github.com/yugabyte/yugabyte-operator,29,57,86,50,2019-09-11,2023-02-08
wrangler,rancher,Write controllers like a boss,https://github.com/rancher/wrangler,77,195,53,522,2019-03-19,2023-03-20
kafka-operator,canonical,Kafka VM operator,https://github.com/canonical/kafka-operator,6,0,11,224,2022-04-13,2023-03-21
bonny,coryodaniel,The Elixir based Kubernetes Development Framework,https://github.com/coryodaniel/bonny,24,290,19,549,2018-12-11,2023-03-20
operator-service,oceanprotocol,Infrastructure Operator Micro-service,https://github.com/oceanprotocol/operator-service,11,4,12,270,2019-07-08,2023-03-07
terraform-modules,boldare,Collection of Terraform modules simplifying project setup.,https://github.com/boldare/terraform-modules,1,10,25,130,2020-01-07,2022-10-12
rook,rook,Storage Orchestration for Kubernetes,https://github.com/rook/rook,2503,10843,266,9699,2016-07-08,2023-03-20
utask,ovh,µTask is an automation engine that models and executes business processes declared in yaml. ✏️📋,https://github.com/ovh/utask,65,844,36,363,2019-11-05,2023-03-18
dell-csi-operator,dell,A repo for the CSI operator for all Dell storage arrays,https://github.com/dell/dell-csi-operator,12,18,19,183,2020-03-27,2023-03-20
Self-Hosting-Guide,mikeroyal,"Self-Hosting Guide. Learn all about  locally hosting (on premises & private web servers) and managing software applications by yourself or your organization. Including WireGuard, Home Assistant, Homebridge, Jellyfin, Wi-Fi 6 (2.4 GHz and 5 GHz), and Wi-Fi 6E (6 GHz).",https://github.com/mikeroyal/Self-Hosting-Guide,181,4311,52,414,2022-02-06,2023-03-21
managed-cluster-validating-webhooks,openshift,"Set of validating webhooks, based on k8s admission controllers, for OSD clusters",https://github.com/openshift/managed-cluster-validating-webhooks,55,7,47,452,2019-10-11,2023-02-21
ezdemo,HewlettPackard,HPE Ezmeral Deployment tool for demos,https://github.com/HewlettPackard/ezdemo,13,9,11,549,2022-02-09,2022-09-01
cf-for-k8s,cloudfoundry,The open source deployment manifest for Cloud Foundry on Kubernetes,https://github.com/cloudfoundry/cf-for-k8s,118,304,57,2657,2020-01-28,2022-08-03
zookeeper-k8s-operator,canonical,ZooKeeper K8s Operator,https://github.com/canonical/zookeeper-k8s-operator,6,0,13,106,2022-02-03,2023-03-14
kgrid,replicatedhq,,https://github.com/replicatedhq/kgrid,1,3,15,126,2021-05-12,2022-11-15
spark-on-kubernetes-helm,JahstreetOrg,Spark on Kubernetes infrastructure Helm charts repo,https://github.com/JahstreetOrg/spark-on-kubernetes-helm,69,178,14,122,2019-04-10,2022-10-20
shell-operator,flant,Shell-operator is a tool for running event-driven scripts in a Kubernetes cluster,https://github.com/flant/shell-operator,178,1947,31,476,2019-03-22,2023-03-20
kubernetes-workshop,eon01,⚙️ A Gentle introduction to Kubernetes with more than just the basics. 🌟 Give it a star if you like it.,https://github.com/eon01/kubernetes-workshop,239,3187,57,58,2019-08-17,2023-02-28
terraform-aws-ec2-instance,cloudposse,Terraform module for provisioning a general purpose EC2 host,https://github.com/cloudposse/terraform-aws-ec2-instance,191,135,23,88,2017-08-01,2023-03-13
aro-workshop-virtualevent,rh-mobb,,https://github.com/rh-mobb/aro-workshop-virtualevent,1,0,10,54,2022-11-14,2022-11-17
